time,closedPnL,leverage,size,Date,timestamp,value,classification
2025-03-04 08:08:00,2.745,50.0,627.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.33874,42.6,534.84,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,13.806485,256.15,3215.71,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.50236,28.4,356.51,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,16.947426,326.54,4098.73,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.442605,48.95,614.32,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.495,50.0,627.5,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.944104,38.96,488.95,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,19.88016,398.4,4999.92,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,19.82406,405.4,5087.36,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,7.93647,162.3,2036.7,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.75062,35.8,449.25,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,12.851538,274.02,3438.13,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.295,50.0,627.3,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.07024,1.6,20.07,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.148905,48.95,614.03,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.76039,40.1,503.01,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.790681,40.79,511.67,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,9.40338,214.2,2686.92,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,6.96267,162.3,2035.73,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.145,50.0,627.15,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.5148,12.0,150.52,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,11.207418,274.02,3436.48,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,5.804528,141.92,1779.82,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,197.677062,4833.18,60612.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,16.58086,405.4,5084.12,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.995,50.0,627.0,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.855205,48.95,613.74,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.697541,44.79,561.58,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,8.854155,239.95,3008.25,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,22.074318,598.22,7499.88,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.795,50.0,626.8,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.09854,30.6,383.6,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.043798,1.22,15.29,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,3.59,100.0,1253.6,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,5.66427,162.3,2034.43,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.808854,23.86,299.06,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.032205,0.95,11.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,13.33766,405.4,5080.88,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.645,50.0,626.65,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.561505,48.95,613.44,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.61248,19.2,240.61,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,10.090086,326.54,4091.87,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,8.467218,274.02,3433.74,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,12.52686,405.4,5080.07,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.715806,23.94,299.97,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,8.668309,289.91,3632.57,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.012716,0.44,5.51,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.445,50.0,626.45,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,25.237792,873.28,10941.33,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,4.36587,162.3,2033.13,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.267805,48.95,613.15,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.295,50.0,626.3,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.32634,12.6,157.83,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.112922,81.58,1021.87,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,6.823098,274.02,3432.1,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.495976,100.24,1255.51,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,7.477766,326.54,4089.26,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.145,50.0,626.15,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,7.403733,338.07,4233.31,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,141.3426,6454.0,80816.99,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,3.39207,162.3,2032.16,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,8.06746,405.4,5075.61,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.974105,48.95,612.85,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.995,50.0,626.0,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,5.178978,274.02,3430.46,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.735776,91.84,1149.74,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,13.229244,699.96,8762.8,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.845,50.0,625.85,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.02544,1.6,20.03,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.016438,126.82,1587.28,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.514683,32.37,405.14,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.41827,162.3,2031.18,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.596,40.0,500.6,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,14.89404,999.6,12509.99,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,5.63506,405.4,5073.18,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,1.026515,73.85,924.16,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.631455,48.95,612.51,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.645,50.0,625.65,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.283934,23.86,298.54,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.011305,0.95,11.89,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,2.986818,274.02,3428.26,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,5.562018,561.82,7028.37,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,3.20266,405.4,5070.74,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,44.586006,6461.74,80816.98,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,4.691444,795.16,9944.27,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.00624,1.6,20.01,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.190905,48.95,612.07,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.00377,1.3,16.25,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.36486,405.4,5067.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,0.711063,790.07,9876.67,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,-0.000119,1.19,14.88,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,-0.007687,76.87,960.88,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,-0.009156,91.56,1144.5,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:08:00,-0.018176,181.76,2272.0,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.002226,22.26,278.25,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.031809,318.09,3976.12,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.039974,399.74,4996.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.004025,40.25,503.12,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.001599,15.99,199.88,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.028174,281.74,3521.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.080006,800.06,10000.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.013638,136.38,1704.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.021895,218.95,2736.88,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.011202,112.02,1400.25,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.000764,7.64,95.5,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.024149,241.49,3018.62,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.006501,65.01,812.63,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.009889,98.89,1236.12,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.039971,399.71,4996.38,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 08:09:00,-0.003487,34.87,435.87,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 09:16:00,-2.609397,20.37,252.02,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 09:17:00,0.0,15.0,185.58,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 09:17:00,0.0,9.24,114.32,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,15.0,178.16,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,40.79,484.5,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,18.97,225.33,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,84.18,999.97,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,75.0,890.92,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,18.97,225.34,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,154.79,1838.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,8.42,100.03,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,503.95,5986.93,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,66.83,793.94,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,28.4,337.39,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,18.97,225.38,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,21.7,257.82,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,134.66,1600.03,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,22.52,267.58,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,16.83,199.97,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,93.56,1111.68,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,18.97,225.4,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,19.47,231.36,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,81.58,969.42,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,429.02,5098.04,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,18.97,225.44,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,35.84,425.92,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,16.82,199.89,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,162.3,1928.94,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,18.97,225.46,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,86.21,1024.61,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,73.13,869.22,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,2.93,34.83,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,1.69,20.09,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,10.03,119.23,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,405.4,4818.99,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,25.34,301.24,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,1.01,12.01,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,143.4,1704.74,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,81.58,969.82,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,18.97,225.52,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,25.3,300.79,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,66.83,794.54,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,162.3,1929.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,50.0,594.55,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,93.56,1112.52,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,70.31,836.13,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,2.81,33.42,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,76.92,914.81,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,405.4,4821.42,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,28.4,337.76,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,8.4,99.9,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,210.2,2499.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,420.38,5000.0,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,40.11,477.11,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,12.7,151.08,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,405.4,4823.04,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,6039.33,71849.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,66.83,795.08,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,81.58,970.64,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,1.69,20.11,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,405.4,4823.85,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,162.3,1931.21,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,415.3,4941.65,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,9711.99,115562.97,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,50.0,594.95,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,326.54,3885.5,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,0.9,10.71,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,1.58,18.8,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,119.67,1424.07,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,92.92,1105.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,95.65,1138.24,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,52.27,622.01,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,50.95,606.31,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 13:18:00,0.0,54.88,653.07,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 14:57:00,0.0,1025.64,12051.27,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 14:57:00,0.0,926.43,10883.7,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,31.26,367.24,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,5.0,58.74,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,20.74,243.65,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,42.21,495.88,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,56.57,664.47,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,563.55,6619.46,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,11.7,137.43,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,393.82,4625.81,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,9.43,110.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,101.5,1192.02,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,914.71,10742.35,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12043.06,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12041.01,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12038.96,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12036.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12034.86,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,56.91,667.67,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,13.5,158.38,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,192.23,2255.24,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,26.37,309.37,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,736.63,8642.14,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,437.56,5132.58,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,5.0,58.65,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,94.86,1112.71,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,103.12,1209.6,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,84.41,990.13,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,14.87,174.43,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,15.0,175.95,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,40.99,480.81,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,26.12,306.39,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,88.11,1033.53,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,110.6,1297.34,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,29.56,346.68,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,996.08,11682.03,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,83.34,977.24,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,942.3,11049.41,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12023.58,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12021.53,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12019.48,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,285.48,3344.97,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,12.8,149.98,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,213.79,2504.98,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,35.4,414.78,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,13.5,158.18,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,74.6,874.09,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,120.3,1409.56,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,269.77,3160.9,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,8.24,96.53,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,15.59,182.64,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,10.0,117.15,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,206.0,2413.29,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,8.56,100.28,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,57.0,667.75,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,4.26,49.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,5.0,58.58,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1.0,11.71,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,42.81,501.52,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,60.0,702.9,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,162.94,1908.84,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,354.24,4149.92,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,60.49,708.52,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,10.0,117.13,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,17.12,200.53,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,178.5,2090.77,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,679.17,7955.12,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,50.36,589.87,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,645.86,7563.67,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,379.78,4447.6,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12009.22,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,357.87,4189.58,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,10.0,117.07,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,363.56,4256.2,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,2.38,27.86,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,205.0,2399.93,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,34.21,400.5,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,5.0,58.54,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,7.62,89.21,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,149.92,1754.81,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,427.82,5007.63,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,447.9,5242.67,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12003.06,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,12001.01,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,11998.96,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,11996.91,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,561.32,6564.64,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,6.87,80.34,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,101.39,1185.76,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,356.06,4164.12,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,1025.64,11992.81,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,268.36,3137.4,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 15:24:00,0.0,54.33,635.17,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,11.05,124.37,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,8.89,100.06,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,50.0,562.8,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,82.63,930.08,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,3.31,37.26,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,17.76,199.94,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,39.88,449.01,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,1.78,20.04,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,26.68,300.39,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,1.07,12.05,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,21.38,240.72,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,449.3,5058.67,2025-03-04,1741066200,15,Extreme Fear
2025-03-04 19:22:00,0.0,9616.81,108285.28,2025-03-04,1741066200,15,Extreme Fear
